text,label,domain,source,dataset,text_lemma,neutral,disgust,anger,surprise,sadness,fear,joy,vader_neg,vader_neu,vader_pos,vader_compound,urgency,authority,doubt,urgency_presence,authority_presence,doubt_presence,authority_to_doubt_ratio,urg_score,auth_score
"the new coronavirus may not show sign of infection for many days. how can one know if he/she is infected? by the time they have fever and/or cough and go to the hospital, the lung is usually 50% fibrosis and it's too late (fibrosis is not reversible). taiwan experts provide a simple self-check that we can do every morning. take a deep breath and hold your breath for more than 10 seconds. if you complete it successfully without coughing, without discomfort, stiffness or tightness, etc., it proves there is no fibrosis in the lungs, basically indicates no infection. in critical times, please self-check every morning in an environment with clean air",misinformation,covid,cdl,covid_19_rumor,new coronavirus sign infection day know infect time fever and/or cough hospital lung usually 50 fibrosis late fibrosis reversible taiwan expert provide simple self check morning deep breath hold breath 10 second complete successfully cough discomfort stiffness tightness etc prove fibrosis lung basically indicate infection critical time self check morning environment clean air,0.8848274350166321,0.0247911978513002,0.0128693133592605,0.010130388662219,0.0199396722018718,0.044370949268341,0.003071067854762,0.097,0.837,0.067,-0.3991,0.8,0.0,0.4,1,0,1,0.0,0.8,0.0
the trump administration cut the centers for disease control and prevention’s anti-pandemic work in over 40 countries to just 10,misinformation,covid,cdl,covid_19_rumor,trump administration cut center disease control prevention anti pandemic work 40 country 10,0.4864548146724701,0.003259944031015,0.0340735875070095,0.1253919303417205,0.2937466204166412,0.0118110030889511,0.0452620759606361,0.1,0.9,0.0,-0.2732,0.2,0.0,0.3,1,0,1,0.0,0.2,0.0
"the cdc was preparing to dramatically reduce its work helping to prevent infectious-disease epidemics. much of that work on the global health security agenda, a pact between over 60 nations that began in 2014, had been funded by a five-year, nearly $600 million supplemental package that was dwindling. that one-time funding, which congress originally appropriated in response to the ebola epidemic in west africa in 2014, ran out at the end of september 2019",misinformation,covid,cdl,covid_19_rumor,cdc prepare dramatically reduce work help prevent infectious disease epidemic work global health security agenda pact 60 nation begin 2014 fund year nearly $ 600 million supplemental package dwindle time funding congress originally appropriate response ebola epidemic west africa 2014 run end september 2019,0.1520908027887344,0.0044573592022061,0.0325864106416702,0.0600245930254459,0.7315317392349243,0.0122451782226562,0.0070639229379594,0.0,0.926,0.074,0.5719,0.4,0.2,0.7,1,1,1,0.2857138775516035,0.4,0.2
"president donald trump said if people have symptoms of the new coronavirus infection, “doesn’t matter, go to work.”",misinformation,covid,cdl,covid_19_rumor,president donald trump say people symptom new coronavirus infection matter work,0.912174642086029,0.014857031404972,0.0279518663883209,0.0021040465217083,0.0149381197988986,0.0227179992944002,0.0052562854252755,0.0,0.939,0.061,0.0258,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
beer drinkers are shunning corona as a result of the new coronavirus,misinformation,covid,cdl,covid_19_rumor,beer drinker shun corona result new coronavirus,0.2617612481117248,0.1386472135782241,0.0200773701071739,0.004941260907799,0.2340755462646484,0.3378186821937561,0.0026785836089402,0.0,1.0,0.0,0.0,0.2,0.3,0.6,1,1,1,0.4999991666680555,0.2,0.3
"hand sanitizer is anti-bacterial and the coronavirus is a virus, so sanitizers will do nothing for the coronavirus",misinformation,covid,cdl,covid_19_rumor,hand sanitizer anti bacterial coronavirus virus sanitizer coronavirus,0.6039414405822754,0.2616910934448242,0.0355168469250202,0.0079460414126515,0.0567047148942947,0.0317187309265136,0.0024811958428472,0.0,0.842,0.158,0.4939,0.0,0.0,0.6,0,0,1,0.0,0.0,0.0
"the government have announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of the covid-19 coronavirus starting from march 6, 2020. all schools are to close for 2 weeks also from march 6th. offices will resume after 2 weeks of the mandatory closure. a list of all schools and businesses in your area is shown on the list",misinformation,covid,cdl,covid_19_rumor,government announce measure workplace 10 employee pay mandatory leave avoid spread covid-19 coronavirus start march 6 2020 school close 2 week march 6th office resume 2 week mandatory closure list school business area show list,0.47921884059906,0.0028500722255557,0.0347035564482212,0.0492405332624912,0.3773956894874573,0.0240851715207099,0.032506063580513,0.048,0.915,0.037,-0.2023,0.2,0.0,0.3,1,0,1,0.0,0.2,0.0
schumer post the supposed tweet criticizing president donald trump’s decision to bar travelers from china,misinformation,covid,cdl,covid_19_rumor,schumer post suppose tweet criticize president donald trump decision bar traveler china,0.0238773599267005,0.0150056798011064,0.920184314250946,0.0088865282014012,0.0268561635166406,0.0025764156598597,0.0026135551743209,0.152,0.848,0.0,-0.3612,0.4,0.0,0.3,1,0,1,0.0,0.4,0.0
"the us is charging over $3,000 per test” for patients who may have covid-19",misinformation,covid,cdl,covid_19_rumor,"charge $ 3,000 test patient covid-19",0.6196801066398621,0.0201718211174011,0.1071625426411628,0.0847316980361938,0.1299232244491577,0.0277247633785009,0.0106059210374951,0.0,1.0,0.0,0.0,0.4,0.1,0.6,1,1,1,0.1666663888893518,0.4,0.1
"the novel coronavirus isn’t actually new, alleging it is proof of “how much the media controls people.”",misinformation,covid,cdl,covid_19_rumor,novel coronavirus actually new allege proof medium control people,0.7952466607093811,0.0274207144975662,0.0742282643914222,0.0815428867936134,0.0069129462353885,0.0115518607199192,0.0030965709593147,0.0,0.874,0.126,0.3182,0.4,0.0,0.7,1,0,1,0.0,0.4,0.0
"just in case you are wondering how much the media controls people, america has been vaccinating cattle for coronavirus for years,” the posts read, “yet the news tells you it’s new and gunna kill you all so go buy mask…",misinformation,covid,cdl,covid_19_rumor,case wonder medium control people america vaccinate cattle coronavirus year post read news tell new gunna kill buy mask,0.1205643191933631,0.0076633552089333,0.0158617757260799,0.8431146740913391,0.0040255039930343,0.0065169958397746,0.0022533908486366,0.108,0.892,0.0,-0.6908,0.4,0.2,0.6,1,1,1,0.3333327777787037,0.4,0.2
charles lieber and two chinese students get arrested for creating the coronavirus,misinformation,covid,cdl,covid_19_rumor,charles lieber chinese student arrest create coronavirus,0.060125607997179,0.0201136283576488,0.7127647399902344,0.0052745016291737,0.1815798431634903,0.0177289061248302,0.0024128516670316,0.203,0.654,0.144,-0.2263,0.8,0.1,0.3,1,1,1,0.3333322222259259,0.8,0.1
vitamin c can stop the new coronavirus,misinformation,covid,cdl,covid_19_rumor,vitamin c stop new coronavirus,0.7102552056312561,0.0058363741263747,0.0519003830850124,0.0264741461724042,0.0817949399352073,0.1106486320495605,0.0130903851240873,0.234,0.532,0.234,0.0,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
consuming garlic will treat the coronavirus,misinformation,covid,cdl,covid_19_rumor,consume garlic treat coronavirus,0.7280212640762329,0.1229311749339103,0.0321633145213127,0.007509920746088,0.0623371005058288,0.04360231757164,0.0034348904155194,0.0,0.649,0.351,0.4019,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0
eating boiled garlic can cure the new coronavirus,misinformation,covid,cdl,covid_19_rumor,eat boil garlic cure new coronavirus,0.7920408248901367,0.1463420689105987,0.0139885125681757,0.0056535843759775,0.0138798514381051,0.0053211348131299,0.0227741040289402,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0
drinking chlorine dioxide can cure the new coronavirus,misinformation,covid,cdl,covid_19_rumor,drink chlorine dioxide cure new coronavirus,0.8339537978172302,0.0667157471179962,0.0157993156462907,0.009151829406619,0.0360553115606308,0.0071896244771778,0.0311342906206846,0.0,1.0,0.0,0.0,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
drinking an industrial bleach can cure the coronavirus,misinformation,covid,cdl,covid_19_rumor,drink industrial bleach cure coronavirus,0.0801573321223259,0.6244826316833496,0.0653636828064918,0.007654276676476,0.1395563185214996,0.0757522583007812,0.0070335045456886,0.0,1.0,0.0,0.0,0.8,0.0,0.9,1,0,1,0.0,0.8,0.0
"good news, wuhan’s corona virus can be cured by one bowl of freshly boiled garlic water. old chinese doctor has proven it’s efficacy. many patients has also proven this to be effective. eight (8) cloves of chopped garlics add seven (7)cups of water and bring to boil., eat and drink the boiled garlic water, overnight improvement and healing. glad to share this",misinformation,covid,cdl,covid_19_rumor,good news wuhan corona virus cure bowl freshly boil garlic water old chinese doctor prove efficacy patient prove effective 8) clove chop garlic add seven 7)cup water bring boil eat drink boil garlic water overnight improvement healing glad share,0.0174665749073028,0.0006192320142872,0.0021356507204473,0.0178593099117279,0.0041074370965361,0.0003982502094004,0.9574134945869446,0.0,0.801,0.199,0.9217,0.0,0.2,0.8,0,1,1,0.2499996875003906,0.0,0.2
the new coronavirus contains hiv insertions and shows signs of being created in a lab. so it was bioengineered,misinformation,covid,cdl,covid_19_rumor,new coronavirus contain hiv insertion show sign create lab bioengineere,0.8130896091461182,0.052606601268053,0.0145374359562993,0.0918856561183929,0.0130355944857001,0.0093663623556494,0.0054787006229162,0.0,0.9,0.1,0.25,0.9,0.1,0.6,1,1,1,0.1666663888893518,0.9,0.1
"the coronavirus was man-made, rather than the natural result of people coming into contact with wild animals",misinformation,covid,cdl,covid_19_rumor,coronavirus man natural result people come contact wild animal,0.4405624270439148,0.034744132310152,0.1006245166063308,0.1149750724434852,0.0265304967761039,0.2657504379749298,0.0168129056692123,0.0,0.865,0.135,0.3612,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0
"the new coronavirus, also known as 2019 novel coronavirus, or 2019-ncov, and hiv, largely based on an unpublished manuscript by scientists in india",misinformation,covid,cdl,covid_19_rumor,new coronavirus know 2019 novel coronavirus 2019 ncov hiv largely base unpublished manuscript scientist india,0.5039367079734802,0.0255997776985168,0.106668084859848,0.1184378266334533,0.056367065757513,0.0919160097837448,0.0970745235681533,0.0,0.905,0.095,0.3182,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"very short insertions in the coronavirus protein sequence had an uncanny similarity to hiv, so we can conclude they derive from hiv",misinformation,covid,cdl,covid_19_rumor,short insertion coronavirus protein sequence uncanny similarity hiv conclude derive hiv,0.1383895128965377,0.0044140429235994,0.0031817511189728,0.7836776375770569,0.0023967467714101,0.0605009533464908,0.0074392831884324,0.0,1.0,0.0,0.0,0.0,0.9,0.2,0,1,1,4.499977500112499,0.0,0.9
the coronavirus has been genetically engineered for the purposes of a weapon,misinformation,covid,cdl,covid_19_rumor,coronavirus genetically engineer purpose weapon,0.714672863483429,0.0674875304102897,0.0817919969558715,0.0519982427358627,0.0337350368499755,0.0341941751539707,0.0161202102899551,0.167,0.833,0.0,-0.296,0.2,0.0,0.7,1,0,1,0.0,0.2,0.0
the new virus could have leaked from a chinese lab working on a vaccine,misinformation,covid,cdl,covid_19_rumor,new virus leak chinese lab work vaccine,0.7307170629501343,0.0495394989848136,0.0294787790626287,0.115625225007534,0.0256671179085969,0.0423484109342098,0.00662382831797,0.15,0.85,0.0,-0.3182,0.0,0.2,0.4,0,1,1,0.499998750003125,0.0,0.2
the coronavirus was created by a chinese spy team,misinformation,covid,cdl,covid_19_rumor,coronavirus create chinese spy team,0.7454516887664795,0.0040300115942955,0.014381555840373,0.1796562075614929,0.0064651579596102,0.0173668917268514,0.032648466527462,0.0,0.8,0.2,0.25,0.2,0.9,1.0,1,1,1,0.8999991000009001,0.2,0.9
the virus has been patented and a vaccine is already available,misinformation,covid,cdl,covid_19_rumor,virus patent vaccine available,0.7875322699546814,0.0034654112532734,0.0109905218705534,0.0252757836133241,0.0065031079575419,0.0042753652669489,0.1619574725627899,0.0,1.0,0.0,0.0,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
authorities have identified that the international chemical-warfare terrorist samuel whitcomb hyde is behind the deadly china coronavirus,misinformation,covid,cdl,covid_19_rumor,authority identify international chemical warfare terrorist samuel whitcomb hyde deadly china coronavirus,0.0189405363053083,0.008782522752881,0.056845661252737,0.0035853337030857,0.0091958856210112,0.899316668510437,0.0033333473838865,0.227,0.773,0.0,-0.6908,0.9,0.7,1.0,1,1,1,0.6999993000007,0.9,0.7
"there are “thousands” or “10,000” dead as a result of the wuhan coronavirus. as of early jan. 27, the estimated death toll is 81 — all of them in china",misinformation,covid,cdl,covid_19_rumor,"thousand 10,000 dead result wuhan coronavirus early jan 27 estimate death toll 81 china",0.4204249680042267,0.009641895070672,0.0070036216638982,0.1939490139484405,0.338889330625534,0.0254023782908916,0.0046887728385627,0.227,0.773,0.0,-0.8481,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"i just received a call from a close american friend of mine who just got off the phone with a chinese friend, who has relatives in wuhan. he says there may already be 10,000 dead there from the virus",misinformation,covid,cdl,covid_19_rumor,"receive close american friend get phone chinese friend relative wuhan say 10,000 dead virus",0.1953757405281067,0.0008599183056503,0.0039719389751553,0.6967158913612366,0.0626012533903122,0.0051730293780565,0.0353022217750549,0.092,0.771,0.137,0.2732,0.2,0.0,0.7,1,0,1,0.0,0.2,0.0
a chinese spy team working in a canadian government lab sent pathogens to the wuhan facility prior to the coronavirus outbreak in china,misinformation,covid,cdl,covid_19_rumor,chinese spy team work canadian government lab send pathogen wuhan facility prior coronavirus outbreak china,0.3066744208335876,0.0098589640110731,0.0919991806149482,0.2455280274152755,0.030605187639594,0.1688594222068786,0.1464747488498687,0.0,1.0,0.0,0.0,0.3,0.6,0.2,1,1,1,2.9999850000749992,0.3,0.6
